zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
35616,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.048827792416943974,0.10975554713029663
35582,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.048827792416943974,0.10975554713029663
35645,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.048827792416943974,0.10975554713029663
35633,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.048827792416943974,0.10975554713029663
35634,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.048827792416943974,0.10975554713029663
35630,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.048827792416943974,0.10975554713029663
35618,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.048827792416943974,0.10975554713029663
46148,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47006,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46146,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46115,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46110,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47352,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47024,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46127,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46163,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46117,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46259,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47272,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46126,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46150,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47036,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46155,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46161,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46239,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47240,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46131,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46162,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46156,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46182,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47331,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46176,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46124,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47234,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46133,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46130,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46140,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46173,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
47030,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
46104,17038,RushShelby Energy,IN,Bundled,Cooperative,0.12532682969700965,0.07456049430598558,0.14396214932171114
62531,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62563,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
61914,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62080,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62549,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
61925,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62431,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62555,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62554,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62546,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62522,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62510,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62558,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62565,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62550,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62463,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62539,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62075,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
61818,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62560,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62465,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62515,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62557,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62094,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62567,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62015,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62571,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62461,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62545,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62422,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
61937,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62553,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62414,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62521,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
61951,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62534,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62501,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62513,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62544,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62538,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62551,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62556,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62547,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
61957,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62051,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62568,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62438,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
62444,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.11913504691962465,0.0998810123106494,0.16791967332326452
40036,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40019,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40068,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40023,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40003,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40077,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40046,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40045,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40050,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40359,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40057,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40076,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40022,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40011,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40075,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
41008,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40067,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40031,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40245,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40071,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40006,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40007,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40014,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40601,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40342,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40363,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40065,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
41098,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40055,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40070,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
40058,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.08378411306042885,0.06286224996831875,0.1053138140991218
37160,17047,City of Shelbyville - (TN),TN,Bundled,Municipal,0.1031095786410224,0.06360771358795335,0.10308912706857326
22610,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22644,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24485,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22655,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24487,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24441,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22602,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22611,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24413,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24442,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22654,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24439,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22625,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22833,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24472,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22660,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22740,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22976,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22657,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22835,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22958,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24432,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24465,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24401,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22641,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22973,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22810,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22645,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22824,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22664,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22967,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22652,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22845,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22637,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24421,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22630,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22939,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22844,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22820,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24484,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24430,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24440,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22853,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22920,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22932,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
20135,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22747,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22812,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24477,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24437,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22821,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22850,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22656,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24467,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22832,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24468,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24476,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22622,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22851,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22842,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22603,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22831,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24482,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22841,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22815,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24479,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22830,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22650,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24458,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22840,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22952,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22802,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22801,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22601,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24471,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22846,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22843,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24459,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22624,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24433,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22827,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22811,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22834,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22727,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24431,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22847,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24486,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
24483,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22980,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22849,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
22626,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.10522706505060257,0.07333292062317359,0.11362041646315851
01606,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01532,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01604,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01505,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01605,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01545,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01536,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01581,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
01546,17127,Town of Shrewsbury - (MA),MA,Bundled,Municipal,0.11965710203595666,0.10732957352214721,0.12149512475010285
63801,17177,City of Sikeston - (MO),MO,Bundled,Municipal,0.08700094371261222,0.05993049247660045,0.08153121376503118
72761,17184,City of Siloam Springs - (AR),AR,Bundled,Municipal,0.11713450902640092,0.07111529727199709,0.10634285011411937
72769,17184,City of Siloam Springs - (AR),AR,Bundled,Municipal,0.11713450902640092,0.07111529727199709,0.10634285011411937
72734,17184,City of Siloam Springs - (AR),AR,Bundled,Municipal,0.11713450902640092,0.07111529727199709,0.10634285011411937
36541,17252,Singing River Elec Cooperative,AL,Bundled,Cooperative,0.11431005110732538,0,0.11226394616887346
36608,17252,Singing River Elec Cooperative,AL,Bundled,Cooperative,0.11431005110732538,0,0.11226394616887346
